Fecha,F014.PPW.PRE.N.7.ECD.US.USD.BARR.BLO.Z.0.D,F013.TLP.TIN.N.7.ECD.US.CUS.BLO.D,F073.UFF.PRE.Z.D
22-12-2013,nan,nan,"23282,56"
23-12-2013,"98,66","2,928","23285,56"
24-12-2013,"98,97","2,9789999999999996","23288,56"
25-12-2013,nan,"2,9789999999999996","23291,56"
26-12-2013,"99,55","2,991","23294,56"
27-12-2013,"100,32","3,0010000000000003","23297,56"
28-12-2013,nan,nan,"23300,56"
29-12-2013,nan,nan,"23303,56"
30-12-2013,"99,29","2,971","23306,56"
31-12-2013,"98,42","3,029","23309,56"
01-01-2014,nan,"3,029","23312,57"
02-01-2014,"95,44","2,99","23315,57"
03-01-2014,"93,96","2,9960000000000004","23318,57"
04-01-2014,nan,nan,"23321,57"
05-01-2014,nan,nan,"23324,58"
06-01-2014,"93,43","2,9589999999999996","23327,58"
07-01-2014,"93,67","2,94","23330,58"
08-01-2014,"92,33","2,99","23333,59"
09-01-2014,"91,66","2,966","23336,59"
10-01-2014,"92,72","2,859","23341,09"
11-01-2014,nan,nan,"23345,6"
12-01-2014,nan,nan,"23350,1"
13-01-2014,"91,8","2,827","23354,61"
14-01-2014,"92,59","2,872","23359,12"
15-01-2014,"94,17","2,892","23363,63"
16-01-2014,"93,96","2,842","23368,13"
17-01-2014,"94,37","2,82","23372,64"
18-01-2014,nan,nan,"23377,15"
19-01-2014,nan,nan,"23381,67"
20-01-2014,nan,"2,82","23386,18"
21-01-2014,"94,99","2,83","23390,69"
22-01-2014,"96,78","2,866","23395,21"
23-01-2014,"97,37","2,778","23399,72"
24-01-2014,"96,68","2,716","23404,24"
25-01-2014,nan,nan,"23408,75"
26-01-2014,nan,nan,"23413,27"
27-01-2014,"95,72","2,7489999999999997","23417,79"
28-01-2014,"97,41","2,75","23422,31"
29-01-2014,"97,36","2,678","23426,83"
30-01-2014,"98,23","2,696","23431,35"
31-01-2014,"97,49","2,645","23435,87"
01-02-2014,nan,nan,"23440,4"
02-02-2014,nan,nan,"23444,92"
03-02-2014,"96,43","2,577","23449,44"
04-02-2014,"97,19","2,63","23453,97"
05-02-2014,"97,38","2,668","23458,5"
06-02-2014,"97,84","2,701","23463,02"
07-02-2014,"99,88","2,6839999999999997","23467,55"
08-02-2014,nan,nan,"23472,08"
09-02-2014,nan,nan,"23476,61"
10-02-2014,"100,06","2,668","23478,29"
11-02-2014,"99,94","2,7260000000000004","23479,96"
12-02-2014,"100,37","2,762","23481,64"
13-02-2014,"100,35","2,733","23483,31"
14-02-2014,"100,3","2,7439999999999998","23484,99"
15-02-2014,nan,nan,"23486,66"
16-02-2014,nan,nan,"23488,34"
17-02-2014,nan,"2,7439999999999998","23490,02"
18-02-2014,"102,43","2,708","23491,69"
19-02-2014,"103,31","2,74","23493,37"
20-02-2014,"102,92","2,752","23495,04"
21-02-2014,"102,5","2,7319999999999998","23496,72"
22-02-2014,nan,nan,"23498,4"
23-02-2014,nan,nan,"23500,07"
24-02-2014,"103,17","2,739","23501,75"
25-02-2014,"102,13","2,7030000000000003","23503,43"
26-02-2014,"102,59","2,6660000000000004","23505,11"
27-02-2014,"102,4","2,64","23506,78"
28-02-2014,"102,59","2,648","23508,46"
01-03-2014,nan,nan,"23510,14"
02-03-2014,nan,nan,"23511,82"
03-03-2014,"104,92","2,602","23513,49"
04-03-2014,"103,33","2,699","23515,17"
05-03-2014,"101,45","2,7060000000000004","23516,85"
06-03-2014,"101,56","2,738","23518,53"
07-03-2014,"102,58","2,7889999999999997","23520,21"
08-03-2014,nan,nan,"23521,88"
09-03-2014,nan,nan,"23523,56"
10-03-2014,"101,12","2,778","23527,34"
11-03-2014,"100,03","2,7689999999999997","23531,13"
12-03-2014,"97,99","2,7310000000000003","23534,92"
13-03-2014,"98,2","2,645","23538,7"
14-03-2014,"98,89","2,655","23542,49"
15-03-2014,nan,nan,"23546,28"
16-03-2014,nan,nan,"23550,07"
17-03-2014,"98,08","2,693","23553,86"
18-03-2014,"99,7","2,673","23557,65"
19-03-2014,"100,37","2,773","23561,44"
20-03-2014,"99,43","2,773","23565,23"
21-03-2014,"99,96","2,7430000000000003","23569,02"
22-03-2014,nan,nan,"23572,81"
23-03-2014,nan,nan,"23576,61"
24-03-2014,"100,1","2,7289999999999996","23580,4"
25-03-2014,"99,54","2,7489999999999997","23584,19"
26-03-2014,"100,26","2,693","23587,99"
27-03-2014,"101,28","2,682","23591,78"
28-03-2014,"101,67","2,722","23595,58"
29-03-2014,nan,nan,"23599,38"
30-03-2014,nan,nan,"23603,17"
31-03-2014,"101,58","2,719","23606,97"
01-04-2014,"99,74","2,753","23610,77"
02-04-2014,"99,62","2,805","23614,57"
03-04-2014,"100,29","2,798","23618,37"
04-04-2014,"101,14","2,722","23622,17"
05-04-2014,nan,nan,"23625,97"
06-04-2014,nan,nan,"23629,77"
07-04-2014,"100,44","2,701","23633,57"
08-04-2014,"102,56","2,682","23637,37"
09-04-2014,"103,6","2,6910000000000003","23641,18"
10-04-2014,"103,4","2,648","23647,46"
11-04-2014,"103,74","2,6260000000000003","23653,74"
12-04-2014,nan,nan,"23660,03"
13-04-2014,nan,nan,"23666,31"
14-04-2014,"104,05","2,648","23672,6"
15-04-2014,"103,75","2,6289999999999996","23678,89"
16-04-2014,"103,76","2,6289999999999996","23685,18"
17-04-2014,"104,3","2,722","23691,47"
18-04-2014,nan,"2,722","23697,76"
19-04-2014,nan,nan,"23704,06"
20-04-2014,nan,nan,"23710,35"
21-04-2014,"104,37","2,716","23716,65"
22-04-2014,"102,13","2,7110000000000003","23722,95"
23-04-2014,"101,74","2,7","23729,25"
24-04-2014,"102,24","2,681","23735,56"
25-04-2014,"100,9","2,6630000000000003","23741,86"
26-04-2014,nan,nan,"23748,17"
27-04-2014,nan,nan,"23754,48"
28-04-2014,"100,84","2,701","23760,79"
29-04-2014,"101,28","2,6919999999999997","23767,1"
30-04-2014,"99,74","2,647","23773,41"
01-05-2014,"99,42","2,614","23779,73"
02-05-2014,"99,76","2,585","23786,04"
03-05-2014,nan,nan,"23792,36"
04-05-2014,nan,nan,"23798,68"
05-05-2014,"99,48","2,608","23805,01"
06-05-2014,"99,5","2,592","23811,33"
07-05-2014,"100,77","2,589","23817,65"
08-05-2014,"100,26","2,617","23823,98"
09-05-2014,"99,99","2,6239999999999997","23830,31"
10-05-2014,nan,nan,"23834,91"
11-05-2014,nan,nan,"23839,51"
12-05-2014,"100,59","2,662","23844,11"
13-05-2014,"101,7","2,61","23848,71"
14-05-2014,"102,37","2,544","23853,31"
15-05-2014,"101,5","2,49","23857,92"
16-05-2014,"102,02","2,524","23862,52"
17-05-2014,nan,nan,"23867,13"
18-05-2014,nan,nan,"23871,73"
19-05-2014,"102,61","2,545","23876,34"
20-05-2014,"102,44","2,512","23880,95"
21-05-2014,"104,52","2,533","23885,56"
22-05-2014,"104,12","2,551","23890,17"
23-05-2014,"104,95","2,533","23894,78"
24-05-2014,nan,nan,"23899,39"
25-05-2014,nan,nan,"23904,0"
26-05-2014,nan,"2,533","23908,61"
27-05-2014,"104,11","2,515","23913,23"
28-05-2014,"102,72","2,444","23917,84"
29-05-2014,"103,58","2,465","23922,46"
30-05-2014,"102,71","2,477","23927,08"
31-05-2014,nan,nan,"23931,69"
01-06-2014,nan,nan,"23936,31"
02-06-2014,"102,47","2,528","23940,93"
03-06-2014,"102,66","2,5989999999999998","23945,55"
04-06-2014,"102,64","2,603","23950,17"
05-06-2014,"102,48","2,583","23954,79"
06-06-2014,"102,66","2,588","23959,42"
07-06-2014,nan,nan,"23964,04"
08-06-2014,nan,nan,"23968,67"
09-06-2014,"104,41","2,6039999999999996","23973,29"
10-06-2014,"104,35","2,645","23975,68"
11-06-2014,"104,4","2,64","23978,08"
12-06-2014,"106,53","2,596","23980,47"
13-06-2014,"106,91","2,6039999999999996","23982,87"
14-06-2014,nan,nan,"23985,26"
15-06-2014,nan,nan,"23987,66"
16-06-2014,"106,9","2,5980000000000003","23990,05"
17-06-2014,"106,36","2,653","23992,45"
18-06-2014,"105,97","2,585","23994,84"
19-06-2014,"106,43","2,6210000000000004","23997,24"
20-06-2014,"107,26","2,6060000000000003","23999,64"
21-06-2014,nan,nan,"24002,03"
22-06-2014,nan,nan,"24004,43"
23-06-2014,"106,82","2,627","24006,83"
24-06-2014,"106,63","2,5789999999999997","24009,22"
25-06-2014,"107,25","2,56","24011,62"
26-06-2014,"105,84","2,529","24014,02"
27-06-2014,"105,74","2,535","24016,42"
28-06-2014,nan,nan,"24018,81"
29-06-2014,nan,nan,"24021,21"
30-06-2014,"105,37","2,531","24023,61"
01-07-2014,"105,34","2,5660000000000003","24026,01"
02-07-2014,"104,48","2,627","24028,41"
03-07-2014,"104,06","2,639","24030,81"
04-07-2014,nan,"2,639","24033,21"
05-07-2014,nan,nan,"24035,61"
06-07-2014,nan,nan,"24038,01"
07-07-2014,"103,53","2,612","24040,41"
08-07-2014,"103,4","2,557","24042,81"
09-07-2014,"102,29","2,551","24045,21"
10-07-2014,"102,93","2,537","24045,99"
11-07-2014,"100,83","2,517","24046,76"
12-07-2014,nan,nan,"24047,54"
13-07-2014,nan,nan,"24048,31"
14-07-2014,"100,91","2,548","24049,09"
15-07-2014,"99,96","2,548","24049,86"
16-07-2014,"101,2","2,5269999999999997","24050,64"
17-07-2014,"103,19","2,447","24051,41"
18-07-2014,"103,13","2,4819999999999998","24052,19"
19-07-2014,nan,nan,"24052,96"
20-07-2014,nan,nan,"24053,74"
21-07-2014,"104,59","2,468","24054,51"
22-07-2014,"104,42","2,461","24055,29"
23-07-2014,"107,62","2,4659999999999997","24056,07"
24-07-2014,"105,32","2,503","24056,84"
25-07-2014,"106,34","2,4659999999999997","24057,62"
26-07-2014,nan,nan,"24058,39"
27-07-2014,nan,nan,"24059,17"
28-07-2014,"101,67","2,4859999999999998","24059,94"
29-07-2014,"100,97","2,461","24060,72"
30-07-2014,"100,27","2,5580000000000003","24061,5"
31-07-2014,"98,17","2,559","24062,27"
01-08-2014,"97,88","2,4930000000000003","24063,05"
02-08-2014,nan,nan,"24063,82"
03-08-2014,nan,nan,"24064,6"
04-08-2014,"98,29","2,483","24065,38"
05-08-2014,"97,38","2,485","24066,15"
06-08-2014,"96,92","2,472","24066,93"
07-08-2014,"97,34","2,412","24067,7"
08-08-2014,"97,56","2,421","24068,48"
09-08-2014,nan,nan,"24069,26"
10-08-2014,nan,nan,"24070,81"
11-08-2014,"98,08","2,428","24072,36"
12-08-2014,"97,37","2,45","24073,91"
13-08-2014,"97,59","2,418","24075,47"
14-08-2014,"95,58","2,4019999999999997","24077,02"
15-08-2014,"97,35","2,3409999999999997","24078,57"
16-08-2014,nan,nan,"24080,12"
17-08-2014,nan,nan,"24081,67"
18-08-2014,"96,41","2,394","24083,23"
19-08-2014,"94,48","2,401","24084,78"
20-08-2014,"96,07","2,427","24086,33"
21-08-2014,"96,31","2,408","24087,88"
22-08-2014,"96,05","2,403","24089,44"
23-08-2014,nan,nan,"24090,99"
24-08-2014,nan,nan,"24092,54"
25-08-2014,"95,1","2,383","24094,09"
26-08-2014,"93,86","2,397","24095,65"
27-08-2014,"93,88","2,358","24097,2"
28-08-2014,"94,55","2,3369999999999997","24098,75"
29-08-2014,"95,96","2,344","24100,31"
30-08-2014,nan,nan,"24101,86"
31-08-2014,nan,nan,"24103,41"
01-09-2014,nan,"2,344","24104,97"
02-09-2014,"92,88","2,4219999999999997","24106,52"
03-09-2014,"95,54","2,397","24108,07"
04-09-2014,"94,45","2,451","24109,63"
05-09-2014,"93,29","2,46","24111,18"
06-09-2014,nan,nan,"24112,74"
07-09-2014,nan,nan,"24114,29"
08-09-2014,"92,66","2,472","24115,84"
09-09-2014,"92,75","2,504","24117,4"
10-09-2014,"91,67","2,542","24119,81"
11-09-2014,"92,83","2,551","24122,22"
12-09-2014,"92,27","2,611","24124,63"
13-09-2014,nan,nan,"24127,03"
14-09-2014,nan,nan,"24129,44"
15-09-2014,"92,92","2,59","24131,85"
16-09-2014,"94,88","2,593","24134,26"
17-09-2014,"94,42","2,6210000000000004","24136,67"
18-09-2014,"93,07","2,615","24139,08"
19-09-2014,"92,41","2,575","24141,49"
20-09-2014,nan,nan,"24143,9"
21-09-2014,nan,nan,"24146,31"
22-09-2014,"91,52","2,565","24148,73"
23-09-2014,"92,56","2,528","24151,14"
24-09-2014,"94,0","2,565","24153,55"
25-09-2014,"94,33","2,503","24155,96"
26-09-2014,"93,54","2,529","24158,37"
27-09-2014,nan,nan,"24160,79"
28-09-2014,nan,nan,"24163,2"
29-09-2014,"94,57","2,478","24165,61"
30-09-2014,"91,16","2,49","24168,02"
01-10-2014,"90,73","2,386","24170,44"
02-10-2014,"91,01","2,426","24172,85"
03-10-2014,"89,74","2,435","24175,26"
04-10-2014,nan,nan,"24177,68"
05-10-2014,nan,nan,"24180,09"
06-10-2014,"90,34","2,421","24182,51"
07-10-2014,"88,85","2,34","24184,92"
08-10-2014,"87,31","2,322","24187,34"
09-10-2014,"85,77","2,314","24189,75"
10-10-2014,"85,82","2,281","24195,97"
11-10-2014,nan,nan,"24202,19"
12-10-2014,nan,nan,"24208,41"
13-10-2014,"85,74","2,281","24214,63"
14-10-2014,"81,84","2,198","24220,86"
15-10-2014,"81,78","2,137","24227,08"
16-10-2014,"82,7","2,157","24233,31"
17-10-2014,"82,75","2,194","24239,54"
18-10-2014,nan,nan,"24245,77"
19-10-2014,nan,nan,"24252,01"
20-10-2014,"82,71","2,1919999999999997","24258,24"
21-10-2014,"82,81","2,2230000000000003","24264,48"
22-10-2014,"81,42","2,217","24270,72"
23-10-2014,"82,34","2,272","24276,95"
24-10-2014,"81,26","2,269","24283,2"
25-10-2014,nan,nan,"24289,44"
26-10-2014,nan,nan,"24295,68"
27-10-2014,"81,0","2,261","24301,93"
28-10-2014,"81,42","2,2969999999999997","24308,17"
29-10-2014,"82,2","2,318","24314,42"
30-10-2014,"81,12","2,306","24320,67"
31-10-2014,"80,54","2,336","24326,93"
01-11-2014,nan,nan,"24333,18"
02-11-2014,nan,nan,"24339,44"
03-11-2014,"78,78","2,343","24345,69"
04-11-2014,"77,19","2,334","24351,95"
05-11-2014,"78,68","2,343","24358,21"
06-11-2014,"77,91","2,387","24364,47"
07-11-2014,"78,65","2,298","24370,74"
08-11-2014,nan,nan,"24377,0"
09-11-2014,nan,nan,"24383,27"
10-11-2014,"77,4","2,3609999999999998","24391,36"
11-11-2014,"77,94","2,3609999999999998","24399,45"
12-11-2014,"77,18","2,372","24407,54"
13-11-2014,"74,21","2,3409999999999997","24415,64"
14-11-2014,"75,82","2,3209999999999997","24423,74"
15-11-2014,nan,nan,"24431,84"
16-11-2014,nan,nan,"24439,95"
17-11-2014,"75,64","2,3409999999999997","24448,06"
18-11-2014,"74,61","2,316","24456,17"
19-11-2014,"74,58","2,36","24464,28"
20-11-2014,"75,58","2,338","24472,39"
21-11-2014,"76,41","2,311","24480,51"
22-11-2014,nan,nan,"24488,63"
23-11-2014,nan,nan,"24496,76"
24-11-2014,"75,78","2,307","24504,88"
25-11-2014,"74,14","2,258","24513,01"
26-11-2014,"73,69","2,246","24521,14"
27-11-2014,nan,"2,246","24529,28"
28-11-2014,"66,15","2,165","24537,42"
29-11-2014,nan,nan,"24545,56"
30-11-2014,nan,nan,"24553,7"
01-12-2014,"69,0","2,2359999999999998","24561,84"
02-12-2014,"66,88","2,293","24569,99"
03-12-2014,"67,38","2,281","24578,14"
04-12-2014,"66,81","2,235","24586,3"
05-12-2014,"65,84","2,307","24594,45"
06-12-2014,nan,nan,"24602,61"
07-12-2014,nan,nan,"24610,77"
08-12-2014,"63,05","2,258","24618,94"
09-12-2014,"63,82","2,214","24627,1"
10-12-2014,"60,94","2,165","24627,1"
11-12-2014,"59,95","2,1630000000000003","24627,1"
12-12-2014,"57,81","2,083","24627,1"
13-12-2014,nan,nan,"24627,1"
14-12-2014,nan,nan,"24627,1"
15-12-2014,"55,91","2,119","24627,1"
16-12-2014,"55,93","2,06","24627,1"
17-12-2014,"56,47","2,137","24627,1"
18-12-2014,"54,11","2,208","24627,1"
19-12-2014,"56,52","2,1630000000000003","24627,1"
20-12-2014,nan,nan,"24627,1"
21-12-2014,nan,nan,"24627,1"
22-12-2014,"54,96","2,1590000000000003","24627,1"
23-12-2014,"56,9","2,262","24627,1"
24-12-2014,"55,64","2,2640000000000002","24627,1"
25-12-2014,nan,"2,2640000000000002","24627,1"
26-12-2014,"54,73","2,251","24627,1"
27-12-2014,nan,nan,"24627,1"
28-12-2014,nan,nan,"24627,1"
29-12-2014,"53,61","2,2030000000000003","24627,1"
30-12-2014,"54,12","2,188","24627,1"
31-12-2014,"53,27","2,1719999999999997","24627,1"
01-01-2015,nan,"2,1719999999999997","24627,1"
02-01-2015,"52,69","2,1109999999999998","24627,1"
03-01-2015,nan,nan,"24627,1"
04-01-2015,nan,nan,"24627,1"
05-01-2015,"50,04","2,033","24627,1"
06-01-2015,"47,93","1,9409999999999998","24627,1"
07-01-2015,"48,65","1,969","24627,1"
08-01-2015,"48,79","2,019","24627,1"
09-01-2015,"48,36","1,946","24627,1"
10-01-2015,nan,nan,"24623,92"
11-01-2015,nan,nan,"24620,73"
12-01-2015,"46,07","1,9080000000000001","24617,55"
13-01-2015,"45,89","1,901","24614,37"
14-01-2015,"48,48","1,8559999999999999","24611,18"
15-01-2015,"46,25","1,716","24608,0"
16-01-2015,"48,69","1,838","24604,82"
17-01-2015,nan,nan,"24601,64"
18-01-2015,nan,nan,"24598,46"
19-01-2015,nan,"1,838","24595,28"
20-01-2015,"46,39","1,7890000000000001","24592,1"
21-01-2015,"47,28","1,8730000000000002","24588,92"
22-01-2015,"45,99","1,864","24585,74"
23-01-2015,"45,22","1,798","24582,56"
24-01-2015,nan,nan,"24579,39"
25-01-2015,nan,nan,"24576,21"
26-01-2015,"45,15","1,825","24573,03"
27-01-2015,"46,23","1,824","24569,85"
28-01-2015,"44,45","1,722","24566,68"
29-01-2015,"44,53","1,7519999999999998","24563,5"
30-01-2015,"48,24","1,642","24560,33"
31-01-2015,nan,nan,"24557,15"
01-02-2015,nan,nan,"24553,98"
02-02-2015,"49,57","1,665","24550,8"
03-02-2015,"53,05","1,7919999999999998","24547,63"
04-02-2015,"48,45","1,7519999999999998","24544,45"
05-02-2015,"50,48","1,821","24541,28"
06-02-2015,"51,69","1,9580000000000002","24538,11"
07-02-2015,nan,nan,"24534,94"
08-02-2015,nan,nan,"24531,76"
09-02-2015,"52,86","1,9780000000000002","24528,59"
10-02-2015,"50,02","1,9980000000000002","24529,47"
11-02-2015,"48,84","2,0180000000000002","24530,34"
12-02-2015,"51,21","1,985","24531,22"
13-02-2015,"52,78","2,051","24532,09"
14-02-2015,nan,nan,"24532,97"
15-02-2015,nan,nan,"24533,84"
16-02-2015,nan,"2,051","24534,72"
17-02-2015,"53,53","2,1390000000000002","24535,6"
18-02-2015,"52,14","2,081","24536,47"
19-02-2015,"51,16","2,115","24537,35"
20-02-2015,"50,34","2,113","24538,22"
21-02-2015,nan,nan,"24539,1"
22-02-2015,nan,nan,"24539,98"
23-02-2015,"48,55","2,0580000000000003","24540,85"
24-02-2015,"48,58","1,9809999999999999","24541,73"
25-02-2015,"50,39","1,97","24542,6"
26-02-2015,"48,17","2,03","24543,48"
27-02-2015,"49,76","1,994","24544,36"
28-02-2015,nan,nan,"24545,23"
01-03-2015,nan,nan,"24546,11"
02-03-2015,"49,59","2,083","24546,98"
03-03-2015,"50,52","2,12","24547,86"
04-03-2015,"51,53","2,1180000000000003","24548,74"
05-03-2015,"50,76","2,116","24549,61"
06-03-2015,"49,61","2,242","24550,49"
07-03-2015,nan,nan,"24551,37"
08-03-2015,nan,nan,"24552,24"
09-03-2015,"50,0","2,1919999999999997","24553,12"
10-03-2015,"48,29","2,131","24556,28"
11-03-2015,"48,17","2,109","24559,44"
12-03-2015,"47,05","2,117","24562,61"
13-03-2015,"44,84","2,115","24565,77"
14-03-2015,nan,nan,"24568,93"
15-03-2015,nan,nan,"24572,1"
16-03-2015,"43,88","2,073","24575,26"
17-03-2015,"43,46","2,051","24578,43"
18-03-2015,"44,66","1,921","24581,59"
19-03-2015,"43,96","1,969","24584,76"
20-03-2015,"45,72","1,931","24587,92"
21-03-2015,nan,nan,"24591,09"
22-03-2015,nan,nan,"24594,26"
23-03-2015,"46,85","1,912","24597,43"
24-03-2015,"47,11","1,874","24600,59"
25-03-2015,"48,66","1,926","24603,76"
26-03-2015,"51,43","1,99","24606,93"
27-03-2015,"48,87","1,962","24610,1"
28-03-2015,nan,nan,"24613,27"
29-03-2015,nan,nan,"24616,44"
30-03-2015,"48,68","1,9480000000000002","24619,61"
31-03-2015,"47,6","1,9240000000000002","24622,78"
01-04-2015,"50,09","1,858","24625,95"
02-04-2015,"49,14","1,912","24629,12"
03-04-2015,nan,"1,84","24632,29"
04-04-2015,nan,nan,"24635,47"
05-04-2015,nan,nan,"24638,64"
06-04-2015,"52,14","1,896","24641,81"
07-04-2015,"53,98","1,886","24644,98"
08-04-2015,"50,42","1,906","24648,16"
09-04-2015,"50,79","1,96","24651,33"
10-04-2015,"51,64","1,9480000000000002","24656,25"
11-04-2015,nan,nan,"24661,16"
12-04-2015,nan,nan,"24666,08"
13-04-2015,"51,91","1,9280000000000002","24671,0"
14-04-2015,"53,29","1,899","24675,92"
15-04-2015,"56,39","1,889","24680,84"
16-04-2015,"56,71","1,891","24685,76"
17-04-2015,"55,74","1,8659999999999999","24690,69"
18-04-2015,nan,nan,"24695,61"
19-04-2015,nan,nan,"24700,53"
20-04-2015,"56,38","1,89","24705,46"
21-04-2015,"55,26","1,91","24710,39"
22-04-2015,"55,06","1,98","24715,31"
23-04-2015,"56,59","1,959","24720,24"
24-04-2015,"55,55","1,909","24725,17"
25-04-2015,nan,nan,"24730,1"
26-04-2015,nan,nan,"24735,04"
27-04-2015,"56,99","1,922","24739,97"
28-04-2015,"57,06","2,004","24744,9"
29-04-2015,"58,58","2,04","24749,84"
30-04-2015,"59,63","2,033","24754,77"
01-05-2015,"59,15","2,114","24759,71"
02-05-2015,nan,nan,"24764,65"
03-05-2015,nan,nan,"24769,59"
04-05-2015,"58,93","2,145","24774,53"
05-05-2015,"60,4","2,186","24779,47"
06-05-2015,"60,93","2,244","24784,41"
07-05-2015,"58,94","2,181","24789,35"
08-05-2015,"59,39","2,149","24794,29"
09-05-2015,nan,nan,"24799,24"
10-05-2015,nan,nan,"24804,03"
11-05-2015,"59,25","2,281","24808,81"
12-05-2015,"60,75","2,25","24813,6"
13-05-2015,"60,5","2,294","24818,39"
14-05-2015,"59,88","2,231","24823,18"
15-05-2015,"59,69","2,1430000000000002","24827,97"
16-05-2015,nan,nan,"24832,76"
17-05-2015,nan,nan,"24837,55"
18-05-2015,"59,43","2,235","24842,35"
19-05-2015,"57,26","2,289","24847,14"
20-05-2015,"58,48","2,249","24851,94"
21-05-2015,"59,97","2,191","24856,73"
22-05-2015,"59,02","2,21","24861,53"
23-05-2015,nan,nan,"24866,33"
24-05-2015,nan,nan,"24871,13"
25-05-2015,nan,"2,21","24875,93"
26-05-2015,"58,03","2,14","24880,73"
27-05-2015,"57,51","2,129","24885,53"
28-05-2015,"57,68","2,136","24890,33"
29-05-2015,"60,3","2,122","24895,14"
30-05-2015,nan,nan,"24899,94"
31-05-2015,nan,nan,"24904,75"
01-06-2015,"60,2","2,18","24909,55"
02-06-2015,"61,26","2,263","24914,36"
03-06-2015,"59,64","2,365","24919,17"
04-06-2015,"58,0","2,3080000000000003","24923,98"
05-06-2015,"59,13","2,408","24928,79"
06-06-2015,nan,nan,"24933,6"
07-06-2015,nan,nan,"24938,41"
08-06-2015,"58,14","2,383","24943,22"
09-06-2015,"60,14","2,439","24948,04"
10-06-2015,"61,43","2,485","24949,7"
11-06-2015,"60,77","2,378","24951,36"
12-06-2015,"59,96","2,3930000000000002","24953,03"
13-06-2015,nan,nan,"24954,69"
14-06-2015,nan,nan,"24956,35"
15-06-2015,"59,52","2,3569999999999998","24958,01"
16-06-2015,"59,97","2,31","24959,67"
17-06-2015,"59,92","2,3169999999999997","24961,34"
18-06-2015,"60,45","2,335","24963,0"
19-06-2015,"59,61","2,259","24964,66"
20-06-2015,nan,nan,"24966,32"
21-06-2015,nan,nan,"24967,99"
22-06-2015,"59,68","2,373","24969,65"
23-06-2015,"60,78","2,41","24971,31"
24-06-2015,"60,12","2,3680000000000003","24972,98"
25-06-2015,"59,55","2,41","24974,64"
26-06-2015,"59,63","2,474","24976,3"
27-06-2015,nan,nan,"24977,97"
28-06-2015,nan,nan,"24979,63"
29-06-2015,"58,33","2,325","24981,29"
30-06-2015,"59,47","2,354","24982,96"
01-07-2015,"56,96","2,423","24984,62"
02-07-2015,"56,93","2,383","24986,28"
03-07-2015,nan,"2,383","24987,95"
04-07-2015,nan,nan,"24989,61"
05-07-2015,nan,nan,"24991,28"
06-07-2015,"52,53","2,286","24992,94"
07-07-2015,"52,33","2,259","24994,61"
08-07-2015,"51,65","2,193","24996,27"
09-07-2015,"52,78","2,322","24997,94"
